antecedents,consequents,support,confidence,lift
"frozenset({'P_No', 'G_No', 'O_No', 'M_Unknown', 'H_No', 'N_Undetermined'})",frozenset({'I_No'}),0.3543271090480712,0.8931436422461553,0.9930919161115902
"frozenset({'P_No', 'G_No', 'O_No', 'H_-9'})","frozenset({'M_Unknown', 'I_No'})",0.3047965678517425,0.8931423566386728,1.2451362484426873
"frozenset({'H_-9', 'G_No', 'O_No', 'N_Undetermined'})",frozenset({'I_No'}),0.3047965678517425,0.8931423566386728,0.9930904866367132
"frozenset({'H_-9', 'G_No', 'O_No'})","frozenset({'P_No', 'I_No', 'M_Unknown', 'N_Undetermined'})",0.3047965678517425,0.8931423566386728,1.2516096683865439
"frozenset({'P_No', 'G_No', 'O_No', 'M_Unknown', 'H_-9'})",frozenset({'I_No'}),0.3047965678517425,0.8931423566386728,0.9930904866367132
"frozenset({'M_Unknown', 'G_No', 'O_No', 'H_-9'})",frozenset({'I_No'}),0.3047965678517425,0.8931423566386728,0.9930904866367132
"frozenset({'H_-9', 'G_No', 'O_No'})","frozenset({'M_Unknown', 'I_No'})",0.3047965678517425,0.8931423566386728,1.2451362484426873
"frozenset({'H_-9', 'G_No', 'O_No'})","frozenset({'P_No', 'I_No'})",0.3047965678517425,0.8931423566386728,0.9993031631938124
"frozenset({'H_-9', 'G_No', 'O_No'})","frozenset({'I_No', 'N_Undetermined'})",0.3047965678517425,0.8931423566386728,1.227741537957845
"frozenset({'H_-9', 'G_No', 'O_No', 'N_Undetermined'})","frozenset({'P_No', 'I_No', 'M_Unknown'})",0.3047965678517425,0.8931423566386728,1.2501926704109638
"frozenset({'H_-9', 'G_No', 'O_No', 'N_Undetermined'})","frozenset({'P_No', 'I_No'})",0.3047965678517425,0.8931423566386728,0.9993031631938124
"frozenset({'P_No', 'G_No', 'O_No', 'M_Unknown', 'H_-9', 'N_Undetermined'})",frozenset({'I_No'}),0.3047965678517425,0.8931423566386728,0.9930904866367132
"frozenset({'P_No', 'G_No', 'O_No', 'H_-9'})","frozenset({'I_No', 'N_Undetermined'})",0.3047965678517425,0.8931423566386728,1.227741537957845
"frozenset({'P_No', 'G_No', 'O_No', 'H_-9', 'N_Undetermined'})","frozenset({'M_Unknown', 'I_No'})",0.3047965678517425,0.8931423566386728,1.2451362484426873
"frozenset({'P_No', 'G_No', 'O_No', 'H_-9', 'N_Undetermined'})",frozenset({'I_No'}),0.3047965678517425,0.8931423566386728,0.9930904866367132
"frozenset({'H_-9', 'G_No', 'O_No'})","frozenset({'M_Unknown', 'I_No', 'N_Undetermined'})",0.3047965678517425,0.8931423566386728,1.2465418010176168
"frozenset({'P_No', 'G_No', 'O_No', 'M_Unknown', 'H_-9'})","frozenset({'I_No', 'N_Undetermined'})",0.3047965678517425,0.8931423566386728,1.227741537957845
"frozenset({'G_No', 'O_No', 'M_Unknown', 'H_-9', 'N_Undetermined'})","frozenset({'P_No', 'I_No'})",0.3047965678517425,0.8931423566386728,0.9993031631938124
"frozenset({'G_No', 'O_No', 'M_Unknown', 'H_-9', 'N_Undetermined'})",frozenset({'I_No'}),0.3047965678517425,0.8931423566386728,0.9930904866367132
"frozenset({'H_-9', 'G_No', 'O_No', 'N_Undetermined'})","frozenset({'M_Unknown', 'I_No'})",0.3047965678517425,0.8931423566386728,1.2451362484426873
"frozenset({'H_-9', 'G_No', 'O_No'})","frozenset({'P_No', 'I_No', 'N_Undetermined'})",0.3047965678517425,0.8931423566386728,1.232806969989998
"frozenset({'H_-9', 'G_No', 'O_No'})",frozenset({'I_No'}),0.3047965678517425,0.8931423566386728,0.9930904866367132
"frozenset({'M_Unknown', 'G_No', 'O_No', 'H_-9'})","frozenset({'P_No', 'I_No'})",0.3047965678517425,0.8931423566386728,0.9993031631938124
"frozenset({'M_Unknown', 'G_No', 'O_No', 'H_-9'})","frozenset({'I_No', 'N_Undetermined'})",0.3047965678517425,0.8931423566386728,1.227741537957845
"frozenset({'M_Unknown', 'G_No', 'O_No', 'H_-9'})","frozenset({'P_No', 'I_No', 'N_Undetermined'})",0.3047965678517425,0.8931423566386728,1.232806969989998
"frozenset({'H_-9', 'G_No', 'O_No'})","frozenset({'P_No', 'I_No', 'M_Unknown'})",0.3047965678517425,0.8931423566386728,1.2501926704109638
"frozenset({'P_No', 'G_No', 'O_No', 'H_-9'})",frozenset({'I_No'}),0.3047965678517425,0.8931423566386728,0.9930904866367132
"frozenset({'P_No', 'G_No', 'O_No', 'H_-9'})","frozenset({'M_Unknown', 'I_No', 'N_Undetermined'})",0.3047965678517425,0.8931423566386728,1.2465418010176168
"frozenset({'G_No', 'N_Undetermined', 'S_Night'})","frozenset({'M_Unknown', 'I_No'})",0.3119175721770932,0.8931178573226601,1.2451020937682364
frozenset({'N_Undetermined'}),"frozenset({'P_No', 'I_No'})",0.7244786721524774,0.8930986648170626,0.9992542780690434
"frozenset({'P_No', 'G_No', 'O_No', 'M_Unknown'})","frozenset({'I_No', 'N_Undetermined'})",0.676653655448887,0.8930867234457311,1.2276650628233314
"frozenset({'M_Unknown', 'G_No', 'H_No'})","frozenset({'I_No', 'N_Undetermined'})",0.36943067130850654,0.893021081264876,1.2275748290196393
"frozenset({'M_Unknown', 'N_Undetermined', 'S_Night'})","frozenset({'I_No', 'G_No'})",0.3119175721770932,0.8928481554179878,1.011974052716129
"frozenset({'M_Unknown', 'S_Night'})","frozenset({'G_No', 'I_No'})",0.3122868094384077,0.8928266224300004,1.0119496467463251
"frozenset({'G_No', 'N_Undetermined'})","frozenset({'P_No', 'I_No'})",0.7106938143967366,0.8928255875596395,0.9989487422660319
"frozenset({'H_No', 'L_Male', 'N_Undetermined'})",frozenset({'I_No'}),0.27652354327109047,0.8928186204938973,0.9927305224236542
frozenset({'S_Day'}),frozenset({'I_No'}),0.5085100397369624,0.8928163492112493,0.9927279969704906
"frozenset({'M_Unknown', 'O_No', 'H_No'})","frozenset({'I_No', 'N_Undetermined'})",0.36336463058691143,0.892815483647989,1.2272922080774333
"frozenset({'P_No', 'S_Night', 'M_Unknown', 'N_Undetermined'})","frozenset({'I_No', 'G_No'})",0.3106164503991279,0.8928084095618335,1.0119290038745237
"frozenset({'P_No', 'M_Unknown', 'S_Night'})","frozenset({'I_No', 'G_No'})",0.3109856876604424,0.8927868355963858,1.0119045514599503
"frozenset({'S_Day', 'G_No'})",frozenset({'I_No'}),0.4966768646481696,0.8927657153692993,0.992671696889805
frozenset({'H_No'}),"frozenset({'P_No', 'I_No'})",0.5403699405703837,0.8927523602033407,0.9988668109498897
"frozenset({'P_No', 'N_Undetermined', 'S_Night'})","frozenset({'M_Unknown', 'I_No'})",0.31481872208742134,0.8927057885027672,1.2445276256325712
"frozenset({'P_No', 'O_No', 'M_Unknown', 'H_-9', 'N_Undetermined'})",frozenset({'I_No'}),0.3118824067236347,0.8927025666834425,0.9926014814771087
"frozenset({'M_Unknown', 'O_No', 'H_-9', 'N_Undetermined'})","frozenset({'P_No', 'I_No'})",0.3118824067236347,0.8927025666834425,0.9988110988659527
"frozenset({'M_Unknown', 'O_No', 'H_-9', 'N_Undetermined'})",frozenset({'I_No'}),0.3118824067236347,0.8927025666834425,0.9926014814771087
"frozenset({'G_No', 'O_No'})","frozenset({'P_No', 'I_No'})",0.8476456728909519,0.8926766040181464,0.9987820502228528
"frozenset({'P_No', 'O_No', 'H_-9', 'M_Unknown'})","frozenset({'I_No', 'N_Undetermined'})",0.3118824067236347,0.8926576417895425,1.2270752337008373
"frozenset({'M_Unknown', 'O_No', 'H_-9'})","frozenset({'P_No', 'I_No'})",0.3118824067236347,0.8926576417895425,0.9987608341032901
"frozenset({'M_Unknown', 'O_No', 'H_-9'})","frozenset({'P_No', 'I_No', 'N_Undetermined'})",0.3118824067236347,0.8926576417895425,1.2321379166862063
"frozenset({'M_Unknown', 'O_No', 'H_-9'})","frozenset({'I_No', 'N_Undetermined'})",0.3118824067236347,0.8926576417895425,1.2270752337008373
"frozenset({'P_No', 'O_No', 'H_-9', 'M_Unknown'})",frozenset({'I_No'}),0.3118824067236347,0.8926576417895425,0.9925515292109178
"frozenset({'M_Unknown', 'O_No', 'H_-9'})",frozenset({'I_No'}),0.3118824067236347,0.8926576417895425,0.9925515292109178
"frozenset({'N_Undetermined', 'S_Night'})","frozenset({'M_Unknown', 'I_No'})",0.31611984386538666,0.8926567697730997,1.2444592882654002
"frozenset({'P_No', 'G_No', 'H_No', 'M_Unknown'})","frozenset({'I_No', 'N_Undetermined'})",0.3666877659387418,0.8926507725891367,1.2270657910821907
"frozenset({'S_Day', 'H_No'})",frozenset({'I_No'}),0.30643176143756373,0.8926449498053678,0.9925374169155521
"frozenset({'N_Undetermined', 'L_Female'})","frozenset({'P_No', 'I_No', 'M_Unknown'})",0.20724759995780145,0.892616433169254,1.2494564992264072
"frozenset({'H_-9', 'O_No', 'N_Undetermined'})","frozenset({'P_No', 'I_No', 'M_Unknown'})",0.3118824067236347,0.8926127214170693,1.249451303632064
"frozenset({'P_No', 'O_No', 'H_-9', 'N_Undetermined'})","frozenset({'M_Unknown', 'I_No'})",0.3118824067236347,0.8926127214170693,1.2443978801322286
"frozenset({'H_-9', 'O_No', 'N_Undetermined'})","frozenset({'P_No', 'I_No'})",0.3118824067236347,0.8926127214170693,0.9987105743994805
"frozenset({'P_No', 'O_No', 'H_-9', 'N_Undetermined'})",frozenset({'I_No'}),0.3118824067236347,0.8926127214170693,0.992501581972129
"frozenset({'H_-9', 'O_No', 'N_Undetermined'})","frozenset({'M_Unknown', 'I_No'})",0.3118824067236347,0.8926127214170693,1.2443978801322286
"frozenset({'H_-9', 'O_No', 'N_Undetermined'})",frozenset({'I_No'}),0.3118824067236347,0.8926127214170693,0.992501581972129
"frozenset({'M_Unknown', 'N_Undetermined'})","frozenset({'P_No', 'I_No'})",0.7135949643070647,0.8926057886865487,0.9987028176298153
frozenset({'M_Unknown'}),"frozenset({'P_No', 'I_No'})",0.7144037697366108,0.8925966608084358,0.9986926047926301
frozenset({'H_-9'}),"frozenset({'I_No', 'N_Undetermined'})",0.32262545275521326,0.8925913314199542,1.226984081383924
"frozenset({'H_-9', 'P_No'})","frozenset({'M_Unknown', 'I_No'})",0.32262545275521326,0.8925913314199542,1.2443680601818432
frozenset({'H_-9'}),"frozenset({'P_No', 'I_No', 'M_Unknown', 'N_Undetermined'})",0.32262545275521326,0.8925913314199542,1.2508374863417144
"frozenset({'H_-9', 'P_No'})",frozenset({'I_No'}),0.32262545275521326,0.8925913314199542,0.9924777983026095
"frozenset({'H_-9', 'P_No'})","frozenset({'I_No', 'N_Undetermined'})",0.32262545275521326,0.8925913314199542,1.226984081383924
frozenset({'H_-9'}),"frozenset({'P_No', 'I_No', 'N_Undetermined'})",0.32262545275521326,0.8925913314199542,1.2320463882918764
"frozenset({'P_No', 'H_-9'})","frozenset({'M_Unknown', 'I_No', 'N_Undetermined'})",0.32262545275521326,0.8925913314199542,1.2457727455994718
frozenset({'H_-9'}),frozenset({'I_No'}),0.32262545275521326,0.8925913314199542,0.9924777983026095
frozenset({'H_-9'}),"frozenset({'M_Unknown', 'I_No'})",0.32262545275521326,0.8925913314199542,1.2443680601818432
frozenset({'H_-9'}),"frozenset({'M_Unknown', 'I_No', 'P_No'})",0.32262545275521326,0.8925913314199542,1.2494213625846884
frozenset({'H_-9'}),"frozenset({'P_No', 'I_No'})",0.32262545275521326,0.8925913314199542,0.9986866419416602
frozenset({'H_-9'}),"frozenset({'M_Unknown', 'I_No', 'N_Undetermined'})",0.32262545275521326,0.8925913314199542,1.2457727455994718
"frozenset({'P_No', 'L_Male', 'H_No', 'N_Undetermined'})",frozenset({'I_No'}),0.27448394697049616,0.8925161511634554,0.9923942049124216
frozenset({'O_No'}),"frozenset({'P_No', 'I_No'})",0.8644547596441257,0.8924325207384146,0.9985089546835968
"frozenset({'P_No', 'H_No', 'O_No', 'M_Unknown'})","frozenset({'I_No', 'N_Undetermined'})",0.36058655976368814,0.8924281984334202,1.2267598336564591
"frozenset({'S_Day', 'P_No'})",frozenset({'I_No'}),0.5053978971058832,0.8923936665631792,0.9922580135310705
"frozenset({'S_Day', 'G_No', 'P_No'})",frozenset({'I_No'}),0.49359988747054895,0.8923394787031151,0.992197761715757
"frozenset({'M_Unknown', 'G_No'})","frozenset({'P_No', 'I_No'})",0.700689242887787,0.8923197492163009,0.9983827788977001
"frozenset({'H_No', 'O_No', 'S_Night'})","frozenset({'P_No', 'I_No', 'G_No'})",0.22609628301156942,0.89230448962598,1.0177467821070911
"frozenset({'M_Unknown', 'G_No', 'N_Undetermined'})","frozenset({'P_No', 'I_No'})",0.699880437458241,0.892288724501233,0.9983480665187898
"frozenset({'L_Male', 'N_Undetermined'})",frozenset({'I_No'}),0.5161936913176496,0.8921234958064909,0.9919576090029005
"frozenset({'G_No', 'N_Undetermined', 'L_Female'})","frozenset({'P_No', 'I_No', 'M_Unknown'})",0.20193761648556457,0.8920388349514563,1.248647995349096
"frozenset({'S_Day', 'H_No', 'P_No'})",frozenset({'I_No'}),0.3034602806203186,0.8919840818646958,0.9918025937824577
"frozenset({'L_Male', 'N_Undetermined', 'P_No'})",frozenset({'I_No'}),0.5140485986566796,0.8919397156629445,0.9917532627295075
"frozenset({'L_Male', 'G_No', 'N_Undetermined'})",frozenset({'I_No'}),0.5077012343074164,0.8918918918918919,0.9917000871839582
"frozenset({'S_Day', 'O_No', 'H_No'})",frozenset({'I_No'}),0.2960052044871119,0.8918732782369146,0.9916793905463595
"frozenset({'S_Day', 'O_No'})",frozenset({'I_No'}),0.491718535710518,0.8918582772586663,0.9916627108662637
"frozenset({'M_Unknown', 'L_Male', 'H_No'})",frozenset({'I_No'}),0.2696838625734079,0.8918478892894522,0.9916511604193218
"frozenset({'H_No', 'G_No', 'L_Male', 'N_Undetermined'})",frozenset({'I_No'}),0.2725322643035482,0.8918296892980437,0.9916309237367926
"frozenset({'M_Unknown', 'L_Male', 'H_No', 'N_Undetermined'})",frozenset({'I_No'}),0.26912121531807154,0.8918021324943192,0.9916002831570266
"frozenset({'M_Unknown', 'S_Night'})","frozenset({'I_No', 'G_No', 'N_Undetermined'})",0.3119175721770932,0.8917709747147237,1.2495955064532667
"frozenset({'H_No', 'G_No'})","frozenset({'P_No', 'I_No'})",0.5308049372296656,0.8917673470593448,0.997764717041493
"frozenset({'P_No', 'M_Unknown', 'S_Night'})","frozenset({'I_No', 'G_No', 'N_Undetermined'})",0.3106164503991279,0.8917268184342032,1.249533632394473
"frozenset({'M_Unknown', 'G_No', 'O_No', 'H_No'})","frozenset({'I_No', 'N_Undetermined'})",0.3570700144178359,0.891718626503908,1.2257844337937656
"frozenset({'P_No', 'G_No', 'L_Male', 'N_Undetermined'})",frozenset({'I_No'}),0.5055913070999051,0.8917108568238906,0.9914987931769689
"frozenset({'P_No', 'G_No', 'O_No', 'N_Undetermined', 'S_Night'})","frozenset({'M_Unknown', 'I_No'})",0.30084045433765866,0.8917031478007086,1.2431298369452275
"frozenset({'S_Day', 'G_No', 'O_No'})",frozenset({'I_No'}),0.4800611878890178,0.8916721097322011,0.9914557100471009
"frozenset({'G_No', 'O_No', 'N_Undetermined', 'S_Night'})","frozenset({'M_Unknown', 'I_No'})",0.30214157611562403,0.891656288916563,1.2430645106343907
"frozenset({'L_Male', 'O_No', 'S_Night'})","frozenset({'I_No', 'G_No'})",0.2915391918978795,0.8915954186159057,1.0105541728284944
frozenset({'M_Unknown'}),"frozenset({'P_No', 'I_No', 'N_Undetermined'})",0.7135949643070647,0.89158611599297,1.2306588865397576
"frozenset({'H_No', 'O_No', 'L_Male', 'N_Undetermined'})",frozenset({'I_No'}),0.26778492808664767,0.8915817819927409,0.9913552740773245
"frozenset({'R_Weekday', 'F_Single', 'N_Undetermined'})","frozenset({'I_No', 'G_No', 'O_No'})",0.21670710693814396,0.8915653935185185,1.0449857841680863
"frozenset({'H_No', 'L_Male', 'M_Unknown', 'P_No'})",frozenset({'I_No'}),0.26773217990645987,0.8915627378652146,0.9913340987946474
"frozenset({'M_Unknown', 'L_Male'})",frozenset({'I_No'}),0.5086682842775258,0.8915528983944035,0.9913231582264577
"frozenset({'M_Unknown', 'L_Male', 'N_Undetermined'})",frozenset({'I_No'}),0.5080704715687309,0.8915491654068063,0.9913190074945591
"frozenset({'P_No', 'G_No', 'H_No', 'L_Male', 'N_Undetermined'})",frozenset({'I_No'}),0.2705278334564124,0.8915285664619306,0.9912961034008962
"frozenset({'P_No', 'M_Unknown', 'H_No', 'L_Male', 'N_Undetermined'})",frozenset({'I_No'}),0.26716953265112353,0.8915160760384886,0.9912822152221505
"frozenset({'H_No', 'O_No'})","frozenset({'P_No', 'I_No'})",0.5221542356788691,0.8915073098976315,0.9974737713077961
"frozenset({'O_No', 'N_Undetermined'})","frozenset({'P_No', 'I_No'})",0.700689242887787,0.8915013086955549,0.9974670567900336
"frozenset({'P_No', 'O_No', 'L_Male', 'S_Night'})","frozenset({'I_No', 'G_No'})",0.28971058831803637,0.891467835308121,1.0104095670562203
"frozenset({'O_No', 'N_Undetermined', 'S_Night'})","frozenset({'I_No', 'G_No'})",0.3063614305306467,0.8914355878440602,1.0103730170597875
"frozenset({'S_Day', 'O_No', 'P_No'})",frozenset({'I_No'}),0.48860639307943876,0.8914159235260153,0.9911708550267565
"frozenset({'M_Unknown', 'L_Male', 'P_No'})",frozenset({'I_No'}),0.5066111052502023,0.8913810172008416,0.9911320424688302
"frozenset({'P_No', 'O_No', 'N_Undetermined', 'S_Night'})","frozenset({'I_No', 'G_No'})",0.30502514329922287,0.8913780700852945,1.010307825146596
"frozenset({'P_No', 'L_Male', 'M_Unknown', 'N_Undetermined'})",frozenset({'I_No'}),0.5060132925414074,0.89137706745958,0.9911276507271976
"frozenset({'P_No', 'O_No', 'N_Undetermined', 'S_Night'})","frozenset({'M_Unknown', 'I_No'})",0.30500756057249356,0.8913266879046347,1.2426050114689722
"frozenset({'P_No', 'G_No', 'O_No', 'M_Unknown', 'H_No'})","frozenset({'I_No', 'N_Undetermined'})",0.3543271090480712,0.8913264629129992,1.2252453534034398
"frozenset({'H_No', 'F_Single', 'N_Undetermined'})","frozenset({'P_No', 'I_No', 'O_No', 'M_Unknown'})",0.21948517776136722,0.891324526954659,1.2899030825959104
"frozenset({'M_Unknown', 'G_No', 'L_Male'})",frozenset({'I_No'}),0.5002461581742097,0.8912941323893363,0.9910354347118497
"frozenset({'M_Unknown', 'G_No'})","frozenset({'P_No', 'I_No', 'N_Undetermined'})",0.699880437458241,0.8912897447380206,1.230249804442049
"frozenset({'O_No', 'N_Undetermined', 'S_Night'})","frozenset({'M_Unknown', 'I_No'})",0.3063086823504589,0.8912821037552441,1.2425428563823844
"frozenset({'L_Male', 'F_Single', 'N_Undetermined'})","frozenset({'P_No', 'G_No', 'O_No', 'M_Unknown', 'I_No'})",0.2983788725955621,0.8912815126050421,1.3156175641811358
"frozenset({'P_No', 'R_Weekday', 'F_Single', 'N_Undetermined'})","frozenset({'I_No', 'G_No', 'O_No'})",0.2159158842353272,0.8912759471621425,1.0446465299418781
"frozenset({'M_Unknown', 'G_No', 'L_Male', 'N_Undetermined'})",frozenset({'I_No'}),0.49964834546541476,0.8912620750219545,0.9909997899276373
"frozenset({'H_No', 'P_No', 'O_No', 'L_Male', 'N_Undetermined'})",frozenset({'I_No'}),0.26574533178605336,0.8912607618822974,0.9909983298395657
"frozenset({'S_Day', 'G_No', 'H_No'})",frozenset({'I_No'}),0.29945141892604704,0.8912554293788267,0.9909924005961172
"frozenset({'P_No', 'G_No', 'O_No', 'S_Day'})",frozenset({'I_No'}),0.4769842107113971,0.8912250730970137,0.9909586472594244
"frozenset({'H_No', 'S_Day', 'O_No', 'P_No'})",frozenset({'I_No'}),0.29303372366986674,0.8911822897171274,0.9909110761558535
"frozenset({'G_No', 'O_No', 'N_Undetermined'})","frozenset({'P_No', 'I_No'})",0.6870802123993389,0.8911516533637401,0.9970758406792838
"frozenset({'P_No', 'G_No', 'L_Male', 'M_Unknown'})",frozenset({'I_No'}),0.49822414460034464,0.8911252280017612,0.9908476288831314
"frozenset({'P_No', 'G_No', 'M_Unknown', 'L_Male', 'N_Undetermined'})",frozenset({'I_No'}),0.49762633189154976,0.8910928497213564,0.9908116272737522
"frozenset({'M_Unknown', 'O_No', 'S_Night'})","frozenset({'I_No', 'G_No'})",0.30251081337693847,0.8910814170292106,1.0099715919432297
"frozenset({'P_No', 'L_Male', 'N_Undetermined', 'S_Night'})","frozenset({'I_No', 'G_No'})",0.24596476421563457,0.8910758647047583,1.0099652988146122
"frozenset({'L_Male', 'N_Undetermined', 'S_Night'})","frozenset({'I_No', 'G_No'})",0.2469493969124732,0.8910671234614898,1.0099553912941424
"frozenset({'R_Weekday', 'F_Single', 'N_Undetermined'})","frozenset({'M_Unknown', 'I_No', 'O_No'})",0.21658402785103914,0.8910590277777778,1.2841274837408674
"frozenset({'M_Unknown', 'O_No', 'N_Undetermined', 'S_Night'})","frozenset({'I_No', 'G_No'})",0.30214157611562403,0.8910552242675656,1.0099419044818256
"frozenset({'Q_17_to_25', 'G_No'})","frozenset({'I_No', 'O_No'})",0.22460175123958223,0.8910435267857143,1.0241337336541987
"frozenset({'P_No', 'O_No', 'M_Unknown', 'S_Night'})","frozenset({'I_No', 'G_No'})",0.30120969159897315,0.8910329761780922,1.0099166880000163
"frozenset({'M_Unknown', 'R_Weekday', 'F_Single', 'N_Undetermined'})","frozenset({'I_No', 'G_No', 'O_No'})",0.21259274888349686,0.8910095799557848,1.0443343263211051
"frozenset({'P_No', 'O_No', 'M_Unknown', 'N_Undetermined', 'S_Night'})","frozenset({'I_No', 'G_No'})",0.30084045433765866,0.8910066135499661,1.0098868080081462
"frozenset({'M_Unknown', 'R_Weekday', 'F_Single'})","frozenset({'I_No', 'G_No', 'O_No'})",0.21280374160424798,0.8909746760895171,1.0442934162046658
"frozenset({'M_Unknown', 'O_No'})","frozenset({'P_No', 'I_No'})",0.6910011604599642,0.8909746310276815,0.9968777770905798
