Month,Year,Dayweek,Time,Day of week,Time of Day,Time Dimension Index
7,2024,Sunday,06:30:00,Weekend,Day,540
7,2024,Sunday,07:49:00,Weekend,Day,541
7,2024,Sunday,09:26:00,Weekend,Day,542
7,2024,Sunday,09:30:00,Weekend,Day,543
7,2024,Sunday,10:24:00,Weekend,Day,544
7,2024,Sunday,10:41:00,Weekend,Day,545
7,2024,Sunday,11:10:00,Weekend,Day,546
7,2024,Sunday,13:00:00,Weekend,Day,547
7,2024,Sunday,14:00:00,Weekend,Day,548
7,2024,Sunday,14:30:00,Weekend,Day,549
7,2024,Sunday,14:45:00,Weekend,Day,550
7,2024,Sunday,17:00:00,Weekend,Day,551
7,2024,Sunday,18:20:00,Weekend,Night,552
7,2024,Sunday,19:07:00,Weekend,Night,553
7,2024,Thursday,03:00:00,Weekday,Night,554
7,2024,Thursday,04:00:00,Weekday,Night,555
7,2024,Thursday,06:00:00,Weekday,Day,556
7,2024,Thursday,09:55:00,Weekday,Day,557
7,2024,Thursday,10:00:00,Weekday,Day,558
7,2024,Thursday,11:53:00,Weekday,Day,559
7,2024,Thursday,12:00:00,Weekday,Day,560
7,2024,Thursday,13:00:00,Weekday,Day,561
7,2024,Thursday,15:00:00,Weekday,Day,562
7,2024,Thursday,16:13:00,Weekday,Day,563
7,2024,Thursday,17:00:00,Weekday,Day,564
7,2024,Thursday,17:34:00,Weekday,Day,565
7,2024,Thursday,17:45:00,Weekday,Day,566
7,2024,Thursday,20:30:00,Weekday,Night,567
7,2024,Tuesday,06:20:00,Weekday,Day,568
7,2024,Tuesday,07:00:00,Weekday,Day,569
7,2024,Tuesday,08:21:00,Weekday,Day,570
7,2024,Tuesday,09:00:00,Weekday,Day,571
7,2024,Tuesday,11:45:00,Weekday,Day,572
7,2024,Tuesday,14:10:00,Weekday,Day,573
7,2024,Tuesday,14:13:00,Weekday,Day,574
7,2024,Tuesday,15:00:00,Weekday,Day,575
7,2024,Tuesday,15:30:00,Weekday,Day,576
7,2024,Tuesday,16:35:00,Weekday,Day,577
7,2024,Tuesday,17:50:00,Weekday,Day,578
7,2024,Tuesday,17:57:00,Weekday,Day,579
7,2024,Tuesday,18:59:00,Weekday,Night,580
7,2024,Tuesday,19:00:00,Weekday,Night,581
7,2024,Tuesday,19:30:00,Weekday,Night,582
7,2024,Tuesday,20:56:00,Weekday,Night,583
7,2024,Tuesday,22:00:00,Weekday,Night,584
7,2024,Tuesday,22:55:00,Weekday,Night,585
7,2024,Wednesday,00:00:00,Weekday,Night,586
7,2024,Wednesday,01:35:00,Weekday,Night,587
7,2024,Wednesday,03:30:00,Weekday,Night,588
7,2024,Wednesday,04:04:00,Weekday,Night,589
7,2024,Wednesday,06:05:00,Weekday,Day,590
7,2024,Wednesday,06:10:00,Weekday,Day,591
7,2024,Wednesday,09:00:00,Weekday,Day,592
7,2024,Wednesday,09:30:00,Weekday,Day,593
7,2024,Wednesday,09:50:00,Weekday,Day,594
7,2024,Wednesday,10:00:00,Weekday,Day,595
7,2024,Wednesday,10:45:00,Weekday,Day,596
7,2024,Wednesday,13:00:00,Weekday,Day,597
7,2024,Wednesday,13:59:00,Weekday,Day,598
7,2024,Wednesday,14:15:00,Weekday,Day,599
7,2024,Wednesday,16:30:00,Weekday,Day,600
7,2024,Wednesday,17:05:00,Weekday,Day,601
7,2024,Wednesday,18:30:00,Weekday,Night,602
7,2024,Wednesday,22:22:00,Weekday,Night,603
7,2024,Wednesday,23:55:00,Weekday,Night,604
6,2024,Friday,08:55:00,Weekday,Day,605
6,2024,Friday,12:50:00,Weekday,Day,606
6,2024,Friday,14:00:00,Weekday,Day,607
6,2024,Friday,14:39:00,Weekday,Day,608
6,2024,Friday,16:48:00,Weekday,Day,609
6,2024,Friday,17:15:00,Weekday,Day,610
6,2024,Friday,17:45:00,Weekday,Day,611
6,2024,Friday,18:20:00,Weekend,Night,612
6,2024,Friday,19:08:00,Weekend,Night,613
6,2024,Friday,21:04:00,Weekend,Night,614
6,2024,Friday,23:00:00,Weekend,Night,615
6,2024,Monday,03:00:00,Weekend,Night,616
6,2024,Monday,08:40:00,Weekday,Day,617
6,2024,Monday,09:30:00,Weekday,Day,618
6,2024,Monday,10:00:00,Weekday,Day,619
6,2024,Monday,10:24:00,Weekday,Day,620
6,2024,Monday,11:00:00,Weekday,Day,621
6,2024,Monday,13:38:00,Weekday,Day,622
6,2024,Monday,14:51:00,Weekday,Day,623
6,2024,Monday,15:15:00,Weekday,Day,624
6,2024,Monday,15:20:00,Weekday,Day,625
6,2024,Monday,17:20:00,Weekday,Day,626
6,2024,Monday,19:10:00,Weekday,Night,627
6,2024,Monday,21:19:00,Weekday,Night,628
6,2024,Monday,22:00:00,Weekday,Night,629
6,2024,Saturday,00:00:00,Weekend,Night,630
6,2024,Saturday,06:00:00,Weekend,Day,631
6,2024,Saturday,07:15:00,Weekend,Day,632
6,2024,Saturday,12:00:00,Weekend,Day,633
6,2024,Saturday,15:50:00,Weekend,Day,634
6,2024,Saturday,16:00:00,Weekend,Day,635
6,2024,Saturday,18:30:00,Weekend,Night,636
6,2024,Saturday,21:00:00,Weekend,Night,637
6,2024,Saturday,22:30:00,Weekend,Night,638
6,2024,Saturday,23:00:00,Weekend,Night,639
6,2024,Sunday,00:00:00,Weekend,Night,640
6,2024,Sunday,03:00:00,Weekend,Night,641
6,2024,Sunday,03:55:00,Weekend,Night,642
6,2024,Sunday,09:00:00,Weekend,Day,643
6,2024,Sunday,09:13:00,Weekend,Day,644
6,2024,Sunday,10:45:00,Weekend,Day,645
6,2024,Sunday,11:00:00,Weekend,Day,646
6,2024,Sunday,12:09:00,Weekend,Day,647
6,2024,Sunday,12:15:00,Weekend,Day,648
6,2024,Sunday,13:00:00,Weekend,Day,649
6,2024,Sunday,14:02:00,Weekend,Day,650
6,2024,Sunday,16:15:00,Weekend,Day,651
6,2024,Sunday,16:50:00,Weekend,Day,652
6,2024,Sunday,20:19:00,Weekend,Night,653
6,2024,Sunday,21:00:00,Weekend,Night,654
6,2024,Sunday,23:15:00,Weekend,Night,655
6,2024,Thursday,08:40:00,Weekday,Day,656
6,2024,Thursday,10:08:00,Weekday,Day,657
6,2024,Thursday,17:19:00,Weekday,Day,658
6,2024,Thursday,18:00:00,Weekday,Night,659
6,2024,Thursday,18:14:00,Weekday,Night,660
6,2024,Thursday,19:18:00,Weekday,Night,661
6,2024,Thursday,21:00:00,Weekday,Night,662
6,2024,Thursday,Undetermined,Weekday,Unknown,663
6,2024,Tuesday,05:55:00,Weekday,Night,664
6,2024,Tuesday,06:00:00,Weekday,Day,665
6,2024,Tuesday,07:40:00,Weekday,Day,666
6,2024,Tuesday,08:00:00,Weekday,Day,667
6,2024,Tuesday,10:00:00,Weekday,Day,668
6,2024,Tuesday,11:29:00,Weekday,Day,669
6,2024,Tuesday,14:00:00,Weekday,Day,670
6,2024,Tuesday,15:00:00,Weekday,Day,671
6,2024,Tuesday,15:15:00,Weekday,Day,672
6,2024,Tuesday,17:05:00,Weekday,Day,673
6,2024,Tuesday,21:20:00,Weekday,Night,674
6,2024,Wednesday,00:41:00,Weekday,Night,675
6,2024,Wednesday,03:23:00,Weekday,Night,676
6,2024,Wednesday,06:15:00,Weekday,Day,677
6,2024,Wednesday,09:00:00,Weekday,Day,678
6,2024,Wednesday,11:39:00,Weekday,Day,679
6,2024,Wednesday,12:00:00,Weekday,Day,680
6,2024,Wednesday,13:35:00,Weekday,Day,681
6,2024,Wednesday,17:20:00,Weekday,Day,682
6,2024,Wednesday,17:25:00,Weekday,Day,683
6,2024,Wednesday,17:50:00,Weekday,Day,684
6,2024,Wednesday,21:12:00,Weekday,Night,685
6,2024,Wednesday,21:53:00,Weekday,Night,686
6,2024,Wednesday,22:00:00,Weekday,Night,687
6,2024,Wednesday,23:00:00,Weekday,Night,688
5,2024,Friday,14:00:00,Weekday,Day,689
5,2024,Friday,14:10:00,Weekday,Day,690
5,2024,Friday,15:30:00,Weekday,Day,691
5,2024,Friday,16:40:00,Weekday,Day,692
5,2024,Friday,18:10:00,Weekend,Night,693
5,2024,Friday,18:55:00,Weekend,Night,694
5,2024,Friday,20:40:00,Weekend,Night,695
5,2024,Friday,21:00:00,Weekend,Night,696
5,2024,Friday,21:45:00,Weekend,Night,697
5,2024,Friday,22:40:00,Weekend,Night,698
5,2024,Friday,22:45:00,Weekend,Night,699
5,2024,Monday,03:56:00,Weekend,Night,700
5,2024,Monday,09:45:00,Weekday,Day,701
5,2024,Monday,12:00:00,Weekday,Day,702
5,2024,Monday,17:54:00,Weekday,Day,703
5,2024,Monday,19:30:00,Weekday,Night,704
5,2024,Monday,19:53:00,Weekday,Night,705
5,2024,Saturday,14:45:00,Weekend,Day,706
5,2024,Saturday,16:20:00,Weekend,Day,707
5,2024,Saturday,16:36:00,Weekend,Day,708
5,2024,Saturday,17:00:00,Weekend,Day,709
5,2024,Sunday,00:00:00,Weekend,Night,710
5,2024,Sunday,05:47:00,Weekend,Night,711
5,2024,Sunday,12:00:00,Weekend,Day,712
5,2024,Sunday,14:00:00,Weekend,Day,713
5,2024,Sunday,16:00:00,Weekend,Day,714
5,2024,Sunday,16:20:00,Weekend,Day,715
5,2024,Sunday,16:22:00,Weekend,Day,716
5,2024,Sunday,16:30:00,Weekend,Day,717
5,2024,Sunday,16:32:00,Weekend,Day,718
5,2024,Sunday,18:20:00,Weekend,Night,719
5,2024,Sunday,19:09:00,Weekend,Night,720
5,2024,Sunday,19:25:00,Weekend,Night,721
5,2024,Sunday,22:00:00,Weekend,Night,722
5,2024,Sunday,22:25:00,Weekend,Night,723
5,2024,Sunday,22:38:00,Weekend,Night,724
5,2024,Thursday,05:00:00,Weekday,Night,725
5,2024,Thursday,07:25:00,Weekday,Day,726
5,2024,Thursday,08:40:00,Weekday,Day,727
5,2024,Thursday,10:00:00,Weekday,Day,728
5,2024,Thursday,12:34:00,Weekday,Day,729
5,2024,Thursday,16:40:00,Weekday,Day,730
5,2024,Thursday,17:00:00,Weekday,Day,731
5,2024,Thursday,17:44:00,Weekday,Day,732
5,2024,Thursday,19:14:00,Weekday,Night,733
5,2024,Thursday,20:49:00,Weekday,Night,734
5,2024,Thursday,23:15:00,Weekday,Night,735
5,2024,Thursday,Undetermined,Weekday,Unknown,736
5,2024,Tuesday,02:00:00,Weekday,Night,737
5,2024,Tuesday,05:00:00,Weekday,Night,738
5,2024,Tuesday,06:29:00,Weekday,Day,739
5,2024,Tuesday,07:05:00,Weekday,Day,740
5,2024,Tuesday,07:14:00,Weekday,Day,741
5,2024,Tuesday,08:15:00,Weekday,Day,742
5,2024,Tuesday,08:30:00,Weekday,Day,743
5,2024,Tuesday,10:50:00,Weekday,Day,744
5,2024,Tuesday,11:12:00,Weekday,Day,745
5,2024,Tuesday,13:00:00,Weekday,Day,746
5,2024,Tuesday,13:24:00,Weekday,Day,747
5,2024,Tuesday,13:30:00,Weekday,Day,748
5,2024,Tuesday,15:30:00,Weekday,Day,749
5,2024,Tuesday,16:36:00,Weekday,Day,750
5,2024,Tuesday,17:50:00,Weekday,Day,751
5,2024,Tuesday,18:00:00,Weekday,Night,752
5,2024,Tuesday,19:57:00,Weekday,Night,753
5,2024,Tuesday,22:48:00,Weekday,Night,754
5,2024,Wednesday,00:30:00,Weekday,Night,755
5,2024,Wednesday,00:42:00,Weekday,Night,756
5,2024,Wednesday,04:42:00,Weekday,Night,757
5,2024,Wednesday,05:37:00,Weekday,Night,758
5,2024,Wednesday,07:00:00,Weekday,Day,759
5,2024,Wednesday,08:00:00,Weekday,Day,760
5,2024,Wednesday,11:10:00,Weekday,Day,761
5,2024,Wednesday,13:00:00,Weekday,Day,762
5,2024,Wednesday,15:00:00,Weekday,Day,763
5,2024,Wednesday,15:11:00,Weekday,Day,764
5,2024,Wednesday,15:55:00,Weekday,Day,765
5,2024,Wednesday,16:08:00,Weekday,Day,766
5,2024,Wednesday,17:10:00,Weekday,Day,767
5,2024,Wednesday,18:26:00,Weekday,Night,768
5,2024,Wednesday,18:30:00,Weekday,Night,769
5,2024,Wednesday,19:05:00,Weekday,Night,770
5,2024,Wednesday,19:13:00,Weekday,Night,771
5,2024,Wednesday,20:43:00,Weekday,Night,772
5,2024,Wednesday,21:57:00,Weekday,Night,773
5,2024,Wednesday,23:50:00,Weekday,Night,774
4,2024,Friday,00:31:00,Weekday,Night,775
4,2024,Friday,01:00:00,Weekday,Night,776
4,2024,Friday,01:12:00,Weekday,Night,777
4,2024,Friday,03:30:00,Weekday,Night,778
4,2024,Friday,12:48:00,Weekday,Day,779
4,2024,Friday,12:50:00,Weekday,Day,780
4,2024,Friday,13:00:00,Weekday,Day,781
4,2024,Friday,13:15:00,Weekday,Day,782
4,2024,Friday,13:58:00,Weekday,Day,783
4,2024,Friday,15:06:00,Weekday,Day,784
4,2024,Friday,15:08:00,Weekday,Day,785
4,2024,Friday,18:20:00,Weekend,Night,786
4,2024,Friday,18:36:00,Weekend,Night,787
4,2024,Friday,23:00:00,Weekend,Night,788
4,2024,Monday,04:25:00,Weekend,Night,789
4,2024,Monday,07:22:00,Weekday,Day,790
4,2024,Monday,08:00:00,Weekday,Day,791
4,2024,Monday,12:25:00,Weekday,Day,792
4,2024,Monday,13:00:00,Weekday,Day,793
4,2024,Monday,13:45:00,Weekday,Day,794
4,2024,Monday,14:00:00,Weekday,Day,795
4,2024,Monday,14:23:00,Weekday,Day,796
4,2024,Monday,16:00:00,Weekday,Day,797
4,2024,Monday,16:15:00,Weekday,Day,798
4,2024,Monday,19:00:00,Weekday,Night,799
4,2024,Monday,19:33:00,Weekday,Night,800
4,2024,Saturday,01:06:00,Weekend,Night,801
4,2024,Saturday,01:16:00,Weekend,Night,802
4,2024,Saturday,02:30:00,Weekend,Night,803
4,2024,Saturday,07:30:00,Weekend,Day,804
4,2024,Saturday,08:00:00,Weekend,Day,805
4,2024,Saturday,09:00:00,Weekend,Day,806
4,2024,Saturday,09:15:00,Weekend,Day,807
4,2024,Saturday,11:00:00,Weekend,Day,808
4,2024,Saturday,12:00:00,Weekend,Day,809
4,2024,Saturday,19:30:00,Weekend,Night,810
4,2024,Saturday,22:26:00,Weekend,Night,811
4,2024,Sunday,00:01:00,Weekend,Night,812
4,2024,Sunday,00:17:00,Weekend,Night,813
4,2024,Sunday,02:00:00,Weekend,Night,814
4,2024,Sunday,05:00:00,Weekend,Night,815
4,2024,Sunday,08:00:00,Weekend,Day,816
4,2024,Sunday,09:03:00,Weekend,Day,817
4,2024,Sunday,09:12:00,Weekend,Day,818
4,2024,Sunday,09:45:00,Weekend,Day,819
4,2024,Sunday,10:00:00,Weekend,Day,820
4,2024,Sunday,11:00:00,Weekend,Day,821
4,2024,Sunday,12:00:00,Weekend,Day,822
4,2024,Sunday,13:39:00,Weekend,Day,823
4,2024,Sunday,13:45:00,Weekend,Day,824
4,2024,Sunday,13:53:00,Weekend,Day,825
4,2024,Sunday,14:35:00,Weekend,Day,826
4,2024,Sunday,15:00:00,Weekend,Day,827
4,2024,Sunday,18:00:00,Weekend,Night,828
4,2024,Sunday,19:45:00,Weekend,Night,829
4,2024,Sunday,21:50:00,Weekend,Night,830
4,2024,Sunday,22:00:00,Weekend,Night,831
4,2024,Thursday,00:00:00,Weekday,Night,832
4,2024,Thursday,02:09:00,Weekday,Night,833
4,2024,Thursday,06:00:00,Weekday,Day,834
4,2024,Thursday,06:40:00,Weekday,Day,835
4,2024,Thursday,07:35:00,Weekday,Day,836
4,2024,Thursday,08:20:00,Weekday,Day,837
4,2024,Thursday,08:49:00,Weekday,Day,838
4,2024,Thursday,09:41:00,Weekday,Day,839
4,2024,Thursday,11:12:00,Weekday,Day,840
4,2024,Thursday,11:36:00,Weekday,Day,841
4,2024,Thursday,12:04:00,Weekday,Day,842
4,2024,Thursday,12:40:00,Weekday,Day,843
4,2024,Thursday,13:33:00,Weekday,Day,844
4,2024,Thursday,13:55:00,Weekday,Day,845
4,2024,Thursday,14:35:00,Weekday,Day,846
4,2024,Thursday,15:00:00,Weekday,Day,847
4,2024,Thursday,15:30:00,Weekday,Day,848
4,2024,Thursday,18:56:00,Weekday,Night,849
4,2024,Tuesday,04:07:00,Weekday,Night,850
4,2024,Tuesday,09:00:00,Weekday,Day,851
4,2024,Tuesday,10:40:00,Weekday,Day,852
4,2024,Tuesday,12:03:00,Weekday,Day,853
4,2024,Tuesday,13:00:00,Weekday,Day,854
4,2024,Tuesday,13:10:00,Weekday,Day,855
4,2024,Tuesday,14:38:00,Weekday,Day,856
4,2024,Tuesday,15:00:00,Weekday,Day,857
4,2024,Tuesday,16:00:00,Weekday,Day,858
4,2024,Tuesday,17:00:00,Weekday,Day,859
4,2024,Tuesday,19:00:00,Weekday,Night,860
4,2024,Tuesday,20:00:00,Weekday,Night,861
4,2024,Tuesday,21:20:00,Weekday,Night,862
4,2024,Wednesday,04:45:00,Weekday,Night,863
4,2024,Wednesday,06:15:00,Weekday,Day,864
4,2024,Wednesday,12:15:00,Weekday,Day,865
4,2024,Wednesday,12:45:00,Weekday,Day,866
4,2024,Wednesday,13:00:00,Weekday,Day,867
4,2024,Wednesday,15:00:00,Weekday,Day,868
4,2024,Wednesday,16:35:00,Weekday,Day,869
4,2024,Wednesday,17:00:00,Weekday,Day,870
4,2024,Wednesday,22:00:00,Weekday,Night,871
3,2024,Friday,01:19:00,Weekday,Night,872
3,2024,Friday,01:45:00,Weekday,Night,873
3,2024,Friday,03:25:00,Weekday,Night,874
3,2024,Friday,03:40:00,Weekday,Night,875
3,2024,Friday,05:00:00,Weekday,Night,876
3,2024,Friday,05:50:00,Weekday,Night,877
3,2024,Friday,11:24:00,Weekday,Day,878
3,2024,Friday,12:45:00,Weekday,Day,879
3,2024,Friday,13:00:00,Weekday,Day,880
3,2024,Friday,13:05:00,Weekday,Day,881
3,2024,Friday,13:13:00,Weekday,Day,882
3,2024,Friday,14:05:00,Weekday,Day,883
3,2024,Friday,14:10:00,Weekday,Day,884
3,2024,Friday,14:55:00,Weekday,Day,885
3,2024,Friday,15:58:00,Weekday,Day,886
3,2024,Friday,17:00:00,Weekday,Day,887
3,2024,Friday,17:04:00,Weekday,Day,888
3,2024,Friday,17:10:00,Weekday,Day,889
3,2024,Friday,17:27:00,Weekday,Day,890
3,2024,Friday,19:09:00,Weekend,Night,891
3,2024,Friday,19:40:00,Weekend,Night,892
3,2024,Friday,19:55:00,Weekend,Night,893
3,2024,Friday,21:00:00,Weekend,Night,894
3,2024,Friday,22:20:00,Weekend,Night,895
3,2024,Friday,23:00:00,Weekend,Night,896
3,2024,Friday,23:07:00,Weekend,Night,897
3,2024,Friday,23:35:00,Weekend,Night,898
3,2024,Monday,02:17:00,Weekend,Night,899
3,2024,Monday,03:00:00,Weekend,Night,900
3,2024,Monday,11:00:00,Weekday,Day,901
3,2024,Monday,14:15:00,Weekday,Day,902
3,2024,Monday,15:55:00,Weekday,Day,903
3,2024,Monday,20:20:00,Weekday,Night,904
3,2024,Monday,22:00:00,Weekday,Night,905
3,2024,Saturday,02:10:00,Weekend,Night,906
3,2024,Saturday,06:25:00,Weekend,Day,907
3,2024,Saturday,08:08:00,Weekend,Day,908
3,2024,Saturday,11:13:00,Weekend,Day,909
3,2024,Saturday,13:32:00,Weekend,Day,910
3,2024,Saturday,14:01:00,Weekend,Day,911
3,2024,Saturday,14:10:00,Weekend,Day,912
3,2024,Saturday,16:00:00,Weekend,Day,913
3,2024,Saturday,18:00:00,Weekend,Night,914
3,2024,Saturday,22:10:00,Weekend,Night,915
3,2024,Saturday,23:40:00,Weekend,Night,916
3,2024,Sunday,04:00:00,Weekend,Night,917
3,2024,Sunday,07:29:00,Weekend,Day,918
3,2024,Sunday,09:00:00,Weekend,Day,919
3,2024,Sunday,09:34:00,Weekend,Day,920
3,2024,Sunday,11:00:00,Weekend,Day,921
3,2024,Sunday,11:05:00,Weekend,Day,922
3,2024,Sunday,12:08:00,Weekend,Day,923
3,2024,Sunday,12:10:00,Weekend,Day,924
3,2024,Sunday,15:45:00,Weekend,Day,925
3,2024,Sunday,17:15:00,Weekend,Day,926
3,2024,Sunday,18:00:00,Weekend,Night,927
3,2024,Sunday,19:35:00,Weekend,Night,928
3,2024,Sunday,19:50:00,Weekend,Night,929
3,2024,Sunday,20:17:00,Weekend,Night,930
3,2024,Sunday,21:17:00,Weekend,Night,931
3,2024,Sunday,22:00:00,Weekend,Night,932
3,2024,Thursday,00:50:00,Weekday,Night,933
3,2024,Thursday,02:00:00,Weekday,Night,934
3,2024,Thursday,03:00:00,Weekday,Night,935
3,2024,Thursday,03:30:00,Weekday,Night,936
3,2024,Thursday,05:00:00,Weekday,Night,937
3,2024,Thursday,05:12:00,Weekday,Night,938
3,2024,Thursday,05:58:00,Weekday,Night,939
3,2024,Thursday,06:00:00,Weekday,Day,940
3,2024,Thursday,09:00:00,Weekday,Day,941
3,2024,Thursday,10:00:00,Weekday,Day,942
3,2024,Thursday,11:50:00,Weekday,Day,943
3,2024,Thursday,12:04:00,Weekday,Day,944
3,2024,Thursday,12:25:00,Weekday,Day,945
3,2024,Thursday,13:00:00,Weekday,Day,946
3,2024,Thursday,14:05:00,Weekday,Day,947
3,2024,Thursday,14:10:00,Weekday,Day,948
3,2024,Thursday,15:00:00,Weekday,Day,949
3,2024,Thursday,16:50:00,Weekday,Day,950
3,2024,Thursday,17:00:00,Weekday,Day,951
3,2024,Thursday,17:05:00,Weekday,Day,952
3,2024,Thursday,20:30:00,Weekday,Night,953
3,2024,Thursday,20:50:00,Weekday,Night,954
3,2024,Thursday,23:10:00,Weekday,Night,955
3,2024,Tuesday,03:00:00,Weekday,Night,956
3,2024,Tuesday,05:46:00,Weekday,Night,957
3,2024,Tuesday,07:10:00,Weekday,Day,958
3,2024,Tuesday,07:54:00,Weekday,Day,959
3,2024,Tuesday,09:55:00,Weekday,Day,960
3,2024,Tuesday,14:10:00,Weekday,Day,961
3,2024,Tuesday,17:40:00,Weekday,Day,962
3,2024,Tuesday,19:00:00,Weekday,Night,963
3,2024,Wednesday,02:04:00,Weekday,Night,964
3,2024,Wednesday,05:00:00,Weekday,Night,965
3,2024,Wednesday,06:00:00,Weekday,Day,966
3,2024,Wednesday,14:00:00,Weekday,Day,967
3,2024,Wednesday,14:30:00,Weekday,Day,968
3,2024,Wednesday,14:34:00,Weekday,Day,969
3,2024,Wednesday,20:18:00,Weekday,Night,970
2,2024,Friday,03:48:00,Weekday,Night,971
2,2024,Friday,06:15:00,Weekday,Day,972
2,2024,Friday,07:17:00,Weekday,Day,973
2,2024,Friday,08:30:00,Weekday,Day,974
2,2024,Friday,09:00:00,Weekday,Day,975
2,2024,Friday,09:14:00,Weekday,Day,976
2,2024,Friday,09:25:00,Weekday,Day,977
2,2024,Friday,11:00:00,Weekday,Day,978
2,2024,Friday,13:30:00,Weekday,Day,979
2,2024,Friday,13:45:00,Weekday,Day,980
2,2024,Friday,14:00:00,Weekday,Day,981
2,2024,Friday,15:00:00,Weekday,Day,982
2,2024,Friday,16:19:00,Weekday,Day,983
2,2024,Friday,16:20:00,Weekday,Day,984
2,2024,Friday,16:35:00,Weekday,Day,985
2,2024,Friday,17:20:00,Weekday,Day,986
2,2024,Friday,19:30:00,Weekend,Night,987
2,2024,Friday,20:26:00,Weekend,Night,988
2,2024,Monday,02:58:00,Weekend,Night,989
2,2024,Monday,03:00:00,Weekend,Night,990
2,2024,Monday,05:30:00,Weekend,Night,991
2,2024,Monday,07:00:00,Weekday,Day,992
2,2024,Monday,10:55:00,Weekday,Day,993
2,2024,Monday,12:00:00,Weekday,Day,994
2,2024,Monday,12:38:00,Weekday,Day,995
2,2024,Monday,16:25:00,Weekday,Day,996
2,2024,Monday,17:00:00,Weekday,Day,997
2,2024,Monday,17:24:00,Weekday,Day,998
2,2024,Monday,17:30:00,Weekday,Day,999
2,2024,Monday,21:00:00,Weekday,Night,1000
2,2024,Monday,21:15:00,Weekday,Night,1001
2,2024,Saturday,01:30:00,Weekend,Night,1002
2,2024,Saturday,03:15:00,Weekend,Night,1003
2,2024,Saturday,04:00:00,Weekend,Night,1004
2,2024,Saturday,10:00:00,Weekend,Day,1005
2,2024,Saturday,11:38:00,Weekend,Day,1006
2,2024,Saturday,12:00:00,Weekend,Day,1007
2,2024,Saturday,12:45:00,Weekend,Day,1008
2,2024,Saturday,12:50:00,Weekend,Day,1009
2,2024,Saturday,13:49:00,Weekend,Day,1010
2,2024,Saturday,14:02:00,Weekend,Day,1011
2,2024,Saturday,14:16:00,Weekend,Day,1012
2,2024,Saturday,15:30:00,Weekend,Day,1013
2,2024,Saturday,17:00:00,Weekend,Day,1014
2,2024,Saturday,18:45:00,Weekend,Night,1015
2,2024,Saturday,19:58:00,Weekend,Night,1016
2,2024,Sunday,00:09:00,Weekend,Night,1017
2,2024,Sunday,03:45:00,Weekend,Night,1018
2,2024,Sunday,04:00:00,Weekend,Night,1019
2,2024,Sunday,06:00:00,Weekend,Day,1020
2,2024,Sunday,09:00:00,Weekend,Day,1021
2,2024,Sunday,10:00:00,Weekend,Day,1022
2,2024,Sunday,11:00:00,Weekend,Day,1023
2,2024,Sunday,11:12:00,Weekend,Day,1024
2,2024,Sunday,12:01:00,Weekend,Day,1025
2,2024,Sunday,14:25:00,Weekend,Day,1026
2,2024,Sunday,15:00:00,Weekend,Day,1027
2,2024,Sunday,18:00:00,Weekend,Night,1028
2,2024,Sunday,18:30:00,Weekend,Night,1029
2,2024,Sunday,19:00:00,Weekend,Night,1030
2,2024,Sunday,19:20:00,Weekend,Night,1031
2,2024,Thursday,02:25:00,Weekday,Night,1032
2,2024,Thursday,07:20:00,Weekday,Day,1033
2,2024,Thursday,08:00:00,Weekday,Day,1034
2,2024,Thursday,12:30:00,Weekday,Day,1035
2,2024,Thursday,13:00:00,Weekday,Day,1036
2,2024,Thursday,14:00:00,Weekday,Day,1037
2,2024,Thursday,15:00:00,Weekday,Day,1038
2,2024,Thursday,17:09:00,Weekday,Day,1039
2,2024,Thursday,17:40:00,Weekday,Day,1040
2,2024,Thursday,17:48:00,Weekday,Day,1041
2,2024,Thursday,20:15:00,Weekday,Night,1042
2,2024,Thursday,21:00:00,Weekday,Night,1043
2,2024,Tuesday,04:00:00,Weekday,Night,1044
2,2024,Tuesday,06:00:00,Weekday,Day,1045
2,2024,Tuesday,06:51:00,Weekday,Day,1046
2,2024,Tuesday,07:35:00,Weekday,Day,1047
2,2024,Tuesday,08:00:00,Weekday,Day,1048
2,2024,Tuesday,08:14:00,Weekday,Day,1049
2,2024,Tuesday,09:10:00,Weekday,Day,1050
2,2024,Tuesday,10:45:00,Weekday,Day,1051
2,2024,Tuesday,13:22:00,Weekday,Day,1052
2,2024,Tuesday,19:00:00,Weekday,Night,1053
2,2024,Tuesday,19:40:00,Weekday,Night,1054
2,2024,Tuesday,23:00:00,Weekday,Night,1055
2,2024,Wednesday,07:59:00,Weekday,Day,1056
2,2024,Wednesday,11:30:00,Weekday,Day,1057
2,2024,Wednesday,11:45:00,Weekday,Day,1058
2,2024,Wednesday,12:00:00,Weekday,Day,1059
2,2024,Wednesday,12:10:00,Weekday,Day,1060
2,2024,Wednesday,13:42:00,Weekday,Day,1061
2,2024,Wednesday,14:00:00,Weekday,Day,1062
2,2024,Wednesday,19:00:00,Weekday,Night,1063
2,2024,Wednesday,20:06:00,Weekday,Night,1064
2,2024,Wednesday,21:15:00,Weekday,Night,1065
1,2024,Friday,05:50:00,Weekday,Night,1066
1,2024,Friday,06:05:00,Weekday,Day,1067
1,2024,Friday,09:55:00,Weekday,Day,1068
1,2024,Friday,11:00:00,Weekday,Day,1069
1,2024,Friday,15:20:00,Weekday,Day,1070
1,2024,Friday,16:14:00,Weekday,Day,1071
1,2024,Friday,16:30:00,Weekday,Day,1072
